,ASG002_U251MG_24H:A10,ASG002_U251MG_24H:A11,ASG002_U251MG_24H:A12,ASG002_U251MG_24H:C16,ASG002_U251MG_24H:C17,ASG002_U251MG_24H:C18,ASG002_U251MG_24H:D22,ASG002_U251MG_24H:D23,ASG002_U251MG_24H:D24,ASG002_U251MG_24H:E19,ASG002_U251MG_24H:E20,ASG002_U251MG_24H:E21,ASG002_U251MG_24H:E22,ASG002_U251MG_24H:E23,ASG002_U251MG_24H:E24,ASG002_U251MG_24H:F01,ASG002_U251MG_24H:F02,ASG002_U251MG_24H:F03,ASG002_U251MG_24H:F16,ASG002_U251MG_24H:F17,ASG002_U251MG_24H:F18,ASG002_U251MG_24H:G16,ASG002_U251MG_24H:G17,ASG002_U251MG_24H:G18,ASG002_U251MG_24H:H17,ASG002_U251MG_24H:H18,ASG002_U251MG_24H:J10,ASG002_U251MG_24H:J11,ASG002_U251MG_24H:J12,ASG002_U251MG_24H:J19,ASG002_U251MG_24H:J20,ASG002_U251MG_24H:J21,ASG002_U251MG_24H:K22,ASG002_U251MG_24H:K23,ASG002_U251MG_24H:K24,ASG002_U251MG_24H:L10,ASG002_U251MG_24H:L11,ASG002_U251MG_24H:L12,ASG002_U251MG_24H:L16,ASG002_U251MG_24H:L17,ASG002_U251MG_24H:L18,ASG002_U251MG_24H:M07,ASG002_U251MG_24H:M08,ASG002_U251MG_24H:M09,ASG002_U251MG_24H:M22,ASG002_U251MG_24H:M23,ASG002_U251MG_24H:M24,ASG002_U251MG_24H:O22,ASG002_U251MG_24H:O23,ASG002_U251MG_24H:O24,ASG002_U251MG_24H:P16,ASG002_U251MG_24H:P17,ASG002_U251MG_24H:P18
TRIB1,0.2815701961517334,0.6014707088470459,0.5555708408355713,0.2359206676483154,0.8651211261749268,0.7061712741851807,0.1029207706451416,0.3337709903717041,0.2537205219268799,0.6703207492828369,0.3160712718963623,0.1624205112457275,-0.1264793872833252,1.135720491409302,0.5051209926605225,0.8440706729888916,0.1754209995269775,0.4582207202911377,-0.335529088973999,0.3041956424713135,0.04472041130065918,-0.3780791759490967,-0.03737902641296387,-0.08777880668640137,0.2188456058502197,-0.1768791675567627,-0.1967542171478271,-0.1121294498443604,0.09537148475646973,-0.2898290157318115,-0.2425792217254639,-0.1123287677764893,0.7471210956573486,0.6340210437774658,0.4188954830169678,-0.09822916984558105,-0.1297538280487061,-0.07432913780212402,0.02167057991027832,-0.1655533313751221,-0.1298291683197021,0.2500708103179932,0.3116710186004639,-0.08165431022644043,-0.0813291072845459,0.3763458728790283,-0.170428991317749,0.16097092628479,0.2269208431243896,0.1995208263397217,0.2646963596343994,0.7100708484649658,0.09359574317932129
TRIB3,1.245195865631104,1.647446155548096,-0.5009045600891113,1.851845264434814,1.898995876312256,1.479945659637451,-0.6123042106628418,0.3601460456848145,-0.4657540321350098,-0.1656546592712402,0.131995677947998,-0.464104175567627,-0.8628535270690918,0.3844962120056152,-0.1353545188903809,-1.019504070281982,-0.008854389190673828,-0.4009041786193848,0.4743962287902832,0.9281458854675293,-0.6182036399841309,-1.381555080413818,-0.3459296226501465,-0.5527548789978027,-0.6476044654846191,0.2229962348937988,-0.7272543907165527,-0.716179370880127,0.01959562301635742,-0.7396044731140137,-0.380704402923584,-0.7498040199279785,0.1016955375671387,0.2196450233459473,0.8464961051940918,-0.7974047660827637,0.006645679473876953,-0.4750046730041504,-0.3110041618347168,-1.025003910064697,0.3147454261779785,-0.09540414810180664,-0.8730044364929199,-0.5404543876647949,-0.5943045616149902,0.1835455894470215,0.356595516204834,-0.759253978729248,-1.360854625701904,-0.8175044059753418,0.0572209358215332,-1.593953609466553,-0.4007039070129395
TRIM13,0.3380393981933594,0.1280393600463867,0.1265397071838379,1.005439758300781,0.1312394142150879,0.7415647506713867,-0.01563549041748047,-0.4302849769592285,0.006839752197265625,0.3380393981933594,0.1612148284912109,0.54364013671875,-0.1536102294921875,-0.1606607437133789,0.1800394058227539,-0.06336021423339844,-0.194310188293457,-0.494410514831543,-0.3635854721069336,0.4043149948120117,-0.01966047286987305,0.1436896324157715,0.2140898704528809,0.04708957672119141,0.5403642654418945,0.1810393333435059,-0.5339598655700684,0.1238393783569336,-0.4186105728149414,-0.3387107849121094,-0.4024105072021484,-0.1593351364135742,-0.3508353233337402,-0.2081856727600098,-0.1708602905273438,-0.3735098838806152,-0.1851100921630859,-0.05193519592285156,0.9768896102905273,-0.03226041793823242,0.04911422729492188,0.07768964767456055,-0.03591012954711914,-0.5565099716186523,0.05293941497802734,0.06463956832885742,-0.3913602828979492,-0.1981601715087891,-0.5568103790283203,0.2177896499633789,0.2478394508361816,-0.2074599266052246,-0.6490602493286133
TRIM2,0.2106795310974121,0.3578791618347168,0.5193285942077637,1.079928874969482,0.8755297660827637,0.3798785209655762,0.1095290184020996,0.09047937393188477,0.1879792213439941,0.02747869491577148,0.06027936935424805,-2.568020343780518,-0.1309208869934082,0.02522897720336914,0.1952290534973145,-0.001770496368408203,0.2423787117004395,0.02937936782836914,0.01257944107055664,0.1316790580749512,-0.005570888519287109,0.01167917251586914,-0.1161713600158691,0.1927294731140137,0.1462292671203613,0.06027936935424805,-0.9148201942443848,-1.011070728302002,-0.2765212059020996,-0.0633702278137207,0.0220789909362793,0.08102941513061523,-1.064920902252197,-0.657921314239502,-0.642920970916748,-1.981146335601807,0.1561293601989746,0.1121792793273926,-0.1562714576721191,0.1879792213439941,-0.1463704109191895,0.03462934494018555,-0.2401461601257324,0.159578800201416,-0.1288704872131348,0.06602907180786133,-0.0861210823059082,1.112729549407959,0.6777291297912598,0.2996783256530762,0.08307886123657227,0.9221291542053223,0.3949294090270996
TSC22D3,-0.1123080253601074,-0.1161584854125977,-0.3737831115722656,-0.1410832405090332,-0.3291082382202148,-0.06290817260742188,-0.5030078887939453,-0.1973581314086914,-0.2805080413818359,-0.239558219909668,-0.250908374786377,-0.2875585556030273,-0.6174583435058594,2.792441368103027,-0.2738580703735352,0.1314916610717773,-0.1277580261230469,0.137791633605957,-0.04295825958251953,-0.1147079467773438,-0.3392581939697266,-0.07860803604125977,-0.1151580810546875,-0.1954083442687988,-0.2807083129882812,-0.0656580924987793,-0.06290817260742188,-0.1778082847595215,-0.1043081283569336,0.6653671264648438,0.02234172821044922,-0.190608024597168,-0.4330081939697266,-0.03890800476074219,-0.6858081817626953,0.1298670768737793,0.0809168815612793,0.215092658996582,-0.1562080383300781,-0.3915081024169922,-0.3111581802368164,-0.1333084106445312,-0.1017580032348633,-0.1112585067749023,-0.1455831527709961,0.04676675796508789,0.1853170394897461,-0.06165838241577148,-0.1220083236694336,-0.2200584411621094,0.2691917419433594,0.3020420074462891,-0.2477579116821289
TSEN2,-0.4335170984268188,0.05808341503143311,-0.1930414438247681,0.04465854167938232,0.2529333829879761,0.1618331670761108,0.1111835241317749,-0.1196666955947876,-0.0889664888381958,0.292232871055603,-0.1414662599563599,-0.03079140186309814,-0.1893163919448853,0.2863582372665405,0.08253324031829834,-0.5072671175003052,0.03803384304046631,0.02203357219696045,-0.05981647968292236,0.07148349285125732,-0.01031649112701416,0.2616833448410034,-0.01786673069000244,0.07638251781463623,0.0233834981918335,-0.1544166803359985,-0.08061659336090088,0.2862838506698608,0.3450835943222046,-0.2926169633865356,-0.009166359901428223,0.0233834981918335,0.6034587621688843,0.1126836538314819,0.2207082509994507,0.1050828695297241,0.01608359813690186,0.1672333478927612,0.1838830709457397,-0.002416253089904785,0.0080336332321167,-0.01989138126373291,0.03913342952728271,-0.05641663074493408,0.1256083250045776,0.05038344860076904,-0.2819668054580688,-0.2194663286209106,-0.05649149417877197,-0.3972669839859009,0.1426833868026733,0.1141332387924194,0.3459838628768921
TSKU,-0.4210792581240335,-0.2293542424837747,-0.2502542535463967,-0.2896791497866311,-0.2506292859713235,-0.3799792329470315,-0.1217540303866067,0.06784596045811986,0.05752100547154759,-0.01387916008631374,0.07052054007848119,-0.0885041753451028,0.240571161111196,0.01332082351048802,-0.1457792321840921,-0.2806790868441262,-0.001829246679941665,-0.202579359213511,-0.2055541078249612,-0.5095292131106057,-0.1146791974703469,0.04552092154820775,-0.2121792833010354,0.2209207018216452,-0.1938293973604837,0.1100207765897117,0.07052054007848119,-0.03477917114893581,0.05414595206578587,0.04287066062291478,-0.3108290235201516,0.2145711382230124,0.1627704103787742,0.3705707987149558,-0.2366291085879006,0.2450958689053855,-0.1359790364901223,0.05477060874303197,-0.1612790624300637,-0.0802792112032571,0.1368209322293601,0.008445878823598374,-0.08882913986841823,0.07702078421910619,-0.4225290815035501,0.02232088645299291,0.04112066825230931,-0.2411292592684426,0.05107082923253392,-0.1132041017214456,-0.0920291940371194,-0.02342925469080592,-0.03172908226648952
TSPAN3,-0.09906864166259766,-0.2117185592651367,0.01698112487792969,-0.8650684356689453,-0.4524192810058594,-1.030468940734863,-0.3790683746337891,-0.049468994140625,-0.3273429870605469,-0.51641845703125,-0.2115440368652344,-0.2716188430786133,0.07123088836669922,-0.7459182739257812,-0.4041690826416016,0.1465816497802734,0.3599815368652344,0.2299308776855469,0.1298313140869141,-0.7703685760498047,0.3317813873291016,0.3597564697265625,-0.2077693939208984,0.3265066146850586,-0.2501182556152344,-1.866668701171875,-0.1086435317993164,0.3849811553955078,0.04323196411132812,0.3890304565429688,-0.04066848754882812,0.05978107452392578,-0.1010684967041016,-0.09246826171875,-0.2242679595947266,0.05098152160644531,0.4981813430786133,0.9388809204101562,-0.3045186996459961,0.3823814392089844,0.0758810043334961,0.3796815872192383,0.6013317108154297,0.5251312255859375,-0.3633184432983398,0.3501319885253906,0.1990814208984375,0.3229312896728516,0.8809566497802734,0.2691812515258789,0.3145809173583984,0.2535810470581055,0.1042814254760742
TSPAN4,0.6270105441411342,-0.1992643276850377,-0.5197894970575963,0.6082355578740444,0.4195100863774623,-0.03348998228708844,-0.1645391384760533,-0.1155403057734166,-0.09203986326853375,-0.2776391903559361,-0.04676417509714703,0.04886074860890766,0.03291054566701312,0.01431008179982562,-0.4580891529719029,0.05046006043752094,-0.01546458403269391,0.2425100406010952,-0.03556422392527203,0.1431104739507045,-0.6063898007074986,-0.02516440550486188,-0.07953910032908063,-0.04783896605173688,-0.3012397686640416,-0.02898959318796734,0.1423599322636928,0.2798111041386928,-0.2849891583124791,-0.2758396069208775,-0.2464397350947056,-0.1436889568964634,0.7154104312260952,-0.1674650112787877,0.05146046479543109,-0.4371889034907017,0.2070610125859584,-0.1584642330805455,-0.2928893963495884,0.1204359134038295,0.08401032288869281,-0.1268146435419713,-0.1052902142206822,0.1807100375493373,0.0856105883916225,-0.231639663378397,-0.03168944517771344,1.276910026868185,0.2953598101933803,0.1716606219609584,0.7488605578740444,0.05856057008107562,-3.009864608446756
TSPAN6,-0.2082713445027675,-0.0951712926228847,0.04717985788981061,-0.1055453618367519,-0.3624208768208828,-0.1025203069051113,0.005029360453287168,0.08592955271402936,0.1212784449259434,-0.08077081044515033,0.1023785273234044,-0.2278216679890956,0.2076288859049473,-0.3182957967122402,0.129329363505045,-0.1245206197102871,-0.2101710637410488,-0.1335709889729824,-0.02687104543050189,-0.01032098134358783,0.126378695170084,0.2237545649210606,0.1597792307535801,0.305054346720377,0.003129641215005918,0.3579041163126622,-0.5599206288655605,-0.4457209904988613,0.04787890116373639,-0.2248204549153652,0.4236294428507481,0.5826794306437169,0.124629656473795,0.208379427591959,-0.1735213597615566,-0.4628208478291835,-0.2101710637410488,0.1070791880289708,0.05432860056559186,0.2636791865030919,-0.07272084554036518,0.169429461161295,0.17177931467692,0.2510296503702794,0.3810288111368809,0.4301792780558262,0.2893044153849278,0.157079378763834,0.1958786646525059,-0.05567105611165424,0.1498791376749669,0.2462288538614903,0.1640288035074864
TSTA3,-0.1929978132247925,-0.4891728162765503,-0.4629977941513062,-0.4793480634689331,-0.458797812461853,-0.1318477392196655,-0.3730481863021851,-0.1807478666305542,-0.3309229612350464,-0.3846477270126343,0.08320200443267822,-0.1976231336593628,0.05315220355987549,-0.5066980123519897,-0.3355478048324585,-0.2365230321884155,-0.02199780941009521,-0.0698479413986206,-0.1779979467391968,-0.3034480810165405,0.2432523965835571,0.189801812171936,-0.2677978277206421,0.1154524087905884,-0.05639779567718506,0.08595240116119385,-0.06469762325286865,-0.1756480932235718,0.08122694492340088,0.06880199909210205,-0.1677478551864624,0.6066771745681763,0.136452317237854,0.2745519876480103,-0.4136976003646851,-0.2491477727890015,-0.1367977857589722,0.2870270013809204,-0.1032480001449585,0.05415213108062744,0.02865183353424072,0.1806269884109497,-0.05734765529632568,0.2724519968032837,-0.2968477010726929,-0.08219802379608154,0.1742020845413208,-0.08339822292327881,-0.09352290630340576,-0.3714979887008667,0.4792519807815552,-0.002848029136657715,-0.1224979162216187
TUBB6,-0.7223258018493652,-0.1327242851257324,0.1445755958557129,-0.6092753410339355,-0.1712250709533691,-0.06677484512329102,0.1373248100280762,0.04472494125366211,0.06242513656616211,0.0810246467590332,0.1452250480651855,0.2556748390197754,0.2644753456115723,0.1488251686096191,0.2611756324768066,-0.07527494430541992,0.06242513656616211,-0.2743754386901855,0.05922555923461914,-0.1228747367858887,-0.06677484512329102,-0.08312559127807617,-0.1631255149841309,0.02887487411499023,-0.07217550277709961,-0.3055253028869629,0.7864747047424316,0.4641251564025879,0.346825122833252,-0.2582755088806152,0.1538748741149902,-0.1358752250671387,-0.1589751243591309,-0.2381749153137207,0.01402521133422852,0.1452250480651855,0.1488251686096191,0.005774974822998047,0.005774974822998047,-0.07187509536743164,-0.1945252418518066,-0.2117753028869629,0.133425235748291,0.0810246467590332,-0.07217550277709961,-0.02182531356811523,-0.08312559127807617,-0.2213749885559082,-0.0795750617980957,0.2521748542785645,-0.7735247611999512,-0.5748248100280762,-7.068125247955322
TWF2,-0.8339790900548296,-0.4341792662938433,-0.5326294501622515,-0.2483291228612261,-0.2799791892369585,-0.3558291991551714,-0.06902929147084524,0.3714209000269575,0.2653956810633344,-0.05365415414174368,0.06059555212656687,-0.03910442193349173,0.01767114798227976,0.04222110907236765,0.1087208191553755,-0.3861288626988726,-0.4736790259679156,-0.3346790870030718,0.1717210213343305,0.4232707420984907,0.1195454994837446,0.2412209908167524,0.02002100149790476,0.3411212364832563,0.1167207161585493,-0.007129152615864776,-0.02110381921132376,-0.09015413125356009,0.03567079703013132,0.4253211418787641,0.4840708176294966,0.4699707428614301,0.02982095877329538,-0.04870410760243704,-0.3216290076573687,-0.3387541373570757,-0.2638291915257769,0.2188711563746137,0.1050205628077192,0.1892209450403852,0.01787094275156687,-0.1982292731602984,-0.08020444711049368,-0.01797862847646048,-0.1861042579015093,0.0945206085840864,0.8361707131067915,-0.2238292296727495,9.588400522897444e-05,0.073770085970561,0.4240456024805708,0.09967044989268015,-0.2289537986119585
TXLNA,-1.643128752708435,-1.675779223442078,-1.790628790855408,-1.711129546165466,-1.697479128837585,2.143820405006409,2.278670907020569,2.166821122169495,2.478070855140686,2.607420563697815,-1.708779215812683,-2.147229075431824,2.451020836830139,-2.427129149436951,-1.813004374504089,2.544121384620667,-1.521429419517517,2.58322012424469,2.509120583534241,2.182571053504944,2.368771195411682,-1.446829199790955,-1.46682870388031,-1.526078581809998,2.411370873451233,2.291520714759827,2.499621033668518,2.797171235084534,-1.281479239463806,-1.347628951072693,2.021971344947815,2.284471154212952,-1.955229640007019,-1.662529349327087,-1.802279829978943,2.495570778846741,2.458571076393127,2.176570534706116,2.454121232032776,2.396870255470276,2.396370530128479,-2.61237895488739,-1.588828444480896,2.544121384620667,-1.792579531669617,1.914620041847229,2.702021241188049,-1.482129454612732,2.291520714759827,-1.780829310417175,2.531071305274963,-1.464928984642029,2.606520295143127
TXNDC9,-0.3511979579925537,-0.3582980632781982,-0.137347936630249,-0.4057481288909912,-0.09877276420593262,-0.1591980457305908,-0.06489825248718262,0.02302718162536621,0.04022717475891113,-0.002747774124145508,-0.06134772300720215,-0.2951729297637939,-0.06374812126159668,0.09735226631164551,-0.1215474605560303,-0.2968981266021729,-0.06669783592224121,-0.05437302589416504,0.02930188179016113,-0.02859759330749512,-0.05139803886413574,0.2081024646759033,0.1909515857696533,-0.05714821815490723,-0.1886727809906006,0.344102144241333,-0.002248048782348633,0.07830214500427246,-0.1765983104705811,0.07477688789367676,0.1999523639678955,-0.03764748573303223,0.4503529071807861,0.1962521076202393,0.07047724723815918,0.3903772830963135,-0.1777479648590088,0.1846268177032471,0.1174023151397705,-0.0944979190826416,0.1027519702911377,-0.1381981372833252,-0.09859728813171387,-0.1077978610992432,0.3499519824981689,0.1998016834259033,-0.004698038101196289,-0.7377479076385498,-0.3083980083465576,0.09405207633972168,0.2658512592315674,0.1699020862579346,0.143052339553833
TXNL4B,-0.6464207172393799,0.01782917976379395,1.143328905105591,0.4667046070098877,-0.2498204708099365,0.1125290393829346,0.4106295108795166,0.02947831153869629,-0.1840956211090088,0.09492897987365723,0.2554285526275635,0.105154275894165,-0.2166707515716553,0.4667799472808838,0.3469793796539307,1.260679483413696,-0.3564956188201904,-0.08652043342590332,0.08287930488586426,1.072679758071899,0.2140295505523682,-0.2254960536956787,0.1035788059234619,0.24397873878479,0.02877974510192871,0.07295393943786621,0.1125290393829346,-0.3274710178375244,-0.04912066459655762,-0.7286708354949951,0.2488291263580322,0.2115786075592041,1.145954370498657,0.251079797744751,-0.06512093544006348,0.7161791324615479,-0.05612063407897949,-0.4209706783294678,0.9759294986724854,-0.0943458080291748,-0.2499458789825439,-0.2337205410003662,-0.06762099266052246,-0.06369566917419434,0.02032923698425293,0.00522923469543457,-0.2570207118988037,-0.02132105827331543,-0.3065211772918701,-0.2846705913543701,-0.3236205577850342,1.36902928352356,0.1883289813995361
TXNRD1,0.05646673838297467,0.5760170618693028,0.8154665629069004,0.2644173304239903,0.09511629740397076,0.1331669489542637,0.6242672602335606,0.5459667841593419,0.831416765848795,0.2936169306437169,0.2292172114054356,0.5612169901529942,1.137516657511393,0.5239159266153965,1.026117006937662,0.6823670069376622,0.4194666544596348,0.05091635386149029,0.4780670801798497,0.3618666330973301,0.328766504923502,0.5427662531534825,0.2514664332071934,0.2762667338053379,0.3583666483561192,0.3979164759318028,0.5239159266153965,0.1843659083048497,0.4379164377848301,1.012016932169596,-0.01468308766683002,0.1056667963663731,0.6036163965860997,0.4945665995279942,0.353816668192545,1.54306666056315,0.4580170313517247,0.3144165674845372,0.4194666544596348,0.3883167902628575,0.2874666849772129,0.196965853373209,0.4572168986002598,0.3206164042154942,0.61916700998942,0.6186167399088536,1.270766894022623,0.7904659907023106,0.5828663508097325,0.6188913981119786,1.031467119852701,0.2140165964762364,0.4495665232340489
UBE2A,-0.3507173856099453,-0.2231167157491054,0.05943314234415631,-0.8358667691548671,-0.3302667935689296,-0.1560171445210781,-0.2739170392354335,-0.02691634496053119,0.1521827379862462,-0.07981665929158588,-0.224366982777914,-0.04629214604695697,-0.3138674100240078,-0.004417260487874941,-0.1794164975484218,-0.1429165204366054,-0.0419166882832851,-0.116766770680746,-0.07916625340779682,-0.2682169278462734,0.1460830370585118,0.1694833437601719,-0.1303175290425624,0.1154328982035313,-0.2943666776021328,0.05368343989054303,-0.3900173505147304,-0.3626173337300624,-0.3454168637593593,-0.05431731541951557,0.09248367945353131,0.2311326662699376,-0.262117226918539,0.09833351771036725,-0.3161171277364101,0.3367330233256016,-0.2425669034322109,0.2855836550394688,-0.2381666501363124,0.1796828905741368,-0.0630663235982265,0.06403366724650006,0.3393832842508946,0.1196586290995274,-0.01371653874715228,0.1861831347147618,0.3348333040873204,0.07093254725138287,0.1720334688822422,-0.03121646245320697,-0.0493172009785976,-0.2102173169453945,-0.2202661832173671
UBE2C,-1.438035170237223,-0.6596852938334141,-0.2118360201517735,-2.151735464731852,-0.7753850618998204,-0.4926854769388829,0.1949642499287929,-0.3674852053324376,-0.1078349749247227,0.1062143643697109,-0.3409854571024571,-0.09283558527628522,0.1703146298726406,-0.833585898081461,-0.3242103258768712,-0.579984823862711,-0.05853573481241803,0.3556145032246913,-0.2933847109476719,-0.3383351961771641,0.2782648404439296,-0.1809856096903477,-0.4175855318705235,-0.2366849581400547,0.1781137784322109,0.5270651181538906,0.2452143033345546,0.2258642514546718,-0.6459352175394688,-1.025135199228922,0.2812145551045742,0.6466148694356288,-0.08488480250040631,0.2873648007710781,-0.141085783640543,-0.1342851320902501,-0.6586352984110508,0.1213644345601406,-0.6071607271830235,-0.2080356280008946,0.2640150388081874,0.4584644635518398,0.2018392880757656,0.2452143033345546,-0.2974855105082188,-0.1327354113260899,-0.03613487879435162,-2.001035849253336,-0.2614852587381993,-0.2380849520365391,-3.553985277811686,-4.227084795633951,-0.3718358675638829
UBE2J1,0.8985702196756993,0.8226215044657383,0.580320517222086,0.1100207964579258,0.3366710344950352,0.541720549265543,-0.3569792111714687,0.6700708071390782,0.1210204760233555,0.8153707186381016,0.7455703417460118,0.2849704424540196,0.04237095514933209,1.157469908396402,0.1732961336771641,0.8255454699198399,-0.3685797055562343,0.6037704149881993,0.08147064844767193,0.3594705263773594,-0.1694286664326992,-1.272054513295492,-0.04217894872029682,-0.1353290875752773,-0.2031296094258632,-0.9405287106831874,0.06207005182901959,-0.1971290906270351,-0.1510790189107265,-0.388729890187582,-0.2441795667012538,-0.2244795163472499,-0.8112543423970546,-0.1737793286641445,-0.5440300305684413,-0.2502296765645351,0.01412121454874615,0.08572117487589459,-0.4315794308980312,-0.2125290234883632,0.02802101771036725,-0.05567916234334369,-0.02527888615926166,0.1201707522074376,0.4959708849589024,0.02492062250773053,-0.05757983525594135,-0.8041542371114101,-0.3169792493184413,-1.285754044850668,0.3792201677958165,0.2096702257792149,-0.6225794156392421
UBE2L6,0.7757686773935948,-0.2073312600453701,-0.2746806939442958,-0.177531798680624,0.9287685553232823,0.7895683447519932,-0.3106313546498622,-0.4122806390126552,-0.391831000645956,0.01261941591898541,-0.1677318414052333,0.3112186590830479,0.1477684179941807,0.06566850344339947,-0.1845317681630458,-0.01798113187154193,0.0267938772837315,-0.2947307427724208,-0.1470313866933193,0.9822687307993565,-0.4195810159047451,0.07856885592142682,0.3363193670908604,-0.3662563165028896,0.02216855684916119,-0.2866311868031826,-0.1410566171010341,-0.3722816308339443,-0.09808119138081928,0.5526689688364659,-0.2758308251698818,-0.411031325658163,-0.08950575192769428,-0.5642314751942958,-0.2238813241322841,0.849593559900919,-0.04308088620503803,-0.3565316994984951,-0.03283079465230365,-0.2481313546498622,-0.2264810403188076,0.0362686316172276,-0.09153135617574115,-0.3713317712148037,0.9780687491099034,-0.3987308343251552,-0.8163314660390224,0.07286874453226666,-0.3109317620595302,-0.2821565469106044,0.1065687338511143,0.2449936072031651,0.08326856295267682
UBE3B,-0.1617331902186079,0.1701669295628863,0.1759914954503374,-0.09723333517710397,0.9761666854222613,-0.002683679262797334,-0.009933511416117646,0.2622665961583452,0.1693167289098101,0.2110166152318316,0.1094665129979449,0.007241686185200713,0.4002170165379839,-0.2086830536524458,0.1222166617711382,0.3749169905980425,0.00271697839101126,0.1294164260228472,0.1073665221532183,-0.07188324133555124,0.1120419104893999,-0.07188324133555124,0.04876705010731985,0.3604168494542437,0.3756665786107378,0.02959152062733938,-0.06128315130869577,0.0333165725072222,0.01826663812001517,0.2042665084203081,0.1620664199193316,0.07621665795644095,0.0958165725072222,0.1159414847691851,0.1814670165379839,-0.3312826553980512,0.2597665389378863,0.282916982968648,-0.006233255068461396,0.332141836484273,0.1597165664037066,0.3381166060765581,0.05171724160512259,0.2915167411168413,-0.07738308111826608,-0.06543354193369577,-0.1107330719629926,0.5713166793187456,0.185666998227437,1.485716780026753,-0.8537331024805708,0.6375913222630816,0.2788419326146441
UBE3C,-0.4255582491556797,0.4676416714986171,-0.001208464304605528,-0.3287583986918126,-0.5221082369486485,-0.2524339358011876,0.2703417142232265,0.2751415570576992,0.1444910367329921,-0.01970879236857037,0.4073408444722499,0.2788418134053554,0.356991608937582,0.1336916287740078,0.4481914838155117,-0.3199083010355626,-0.1360084215799962,-0.2512580553690587,0.2218912442525234,-0.01695839564005475,0.2150419553120937,0.1278913815816249,0.04124244054158588,0.3237913449605312,0.1078413327534999,-0.08025852839151959,0.4493416150410976,0.433691819508871,0.3300417264302578,0.08419116338094135,0.111691315968832,0.2082918485005703,0.3633421262105312,0.3134420712788906,0.08834155400594135,0.2050417264302578,0.1078413327534999,0.1876419385274257,0.03874190648396869,0.2690418561299648,0.02624114354451557,-0.03325859705607037,0.2290418942769374,0.2220915158589687,-0.2239591280619297,0.2479914029439296,0.07529147466023822,0.1056917508443203,0.2863920529683437,-1.39845863978068,0.1495416959126796,0.04729159673055072,0.3668421109517421
UBQLN2,0.7781316439310704,-0.09109385808308978,0.07875649134317975,0.08380619684855084,0.2686063448588047,0.09305683771769147,-0.1648434003194179,-0.01039393742879291,-0.2677439053853359,-0.0540932019551601,-0.1421182950337734,-0.2051933606465663,-0.6323684056599941,-0.04221900304158588,-0.3136938412984218,0.04455677668253522,-0.03544410069783588,-0.3540685971577968,-0.1406181653340663,-0.1933945020039882,-0.02909358342488666,0.1135808626810704,-0.1688183148701992,0.04488102595011334,-0.1118934949239101,-0.04104312260945697,-0.1659935315450038,-0.2754934628804531,-0.1794184048970546,0.2714559237162266,3.844206968943277,-0.1533439954121913,-0.5634439786275234,-0.4053934415181484,-0.2724941571553554,-0.1630934079488124,0.01515690485636334,-0.1303928693135585,-0.1852939923604335,-0.1642940839131679,-0.2739437421162929,-0.03559382756551166,-0.1261432965596523,-0.04629405339558978,-0.2208431561787929,-0.2108944257100429,-0.2053440411885585,0.1220065752665196,0.112206617991129,-0.1338928540547695,0.1630565325419102,0.3068057696024571,0.00965611139933209
UBR7,-1.659331003824869,0.04056866963704486,-0.5949064890543614,-1.01858107248942,-0.2466808954874669,-0.8022314707438145,-0.4659306208292637,-0.7672812143961583,-0.3484560648600254,-0.475581804911295,-0.3939320246378575,-0.6632305781046544,0.3672679265340175,-0.362432161966959,-0.4359814325968419,-0.850581804911295,-0.5387818018595372,-0.8568817774454747,-0.6296307245890294,0.3739188512166347,0.3926184972127285,-0.4470812479654942,-0.2783314387003575,-0.2021309534708653,0.2704184850056972,-0.2148815790812169,0.2157185872395839,-0.4202820460001622,-0.2122818628946934,0.1988185246785488,0.3790686925252285,0.4045184453328456,-0.196106592814127,-0.1799313227335606,-0.55453077952067,0.01051839192708393,-0.7756315867106114,0.3504184087117519,0.3533690770467128,-0.2245814005533848,0.3097937901814785,-0.2766319910685215,-0.2903315226236973,0.2250941594441738,-0.1413313547770176,-0.1924816767374669,-0.1328312555948887,-0.9776064554850254,-0.3209816614786778,0.2284682591756191,-0.9859816233317051,-1.192631403605143,0.4207185109456386
UFM1,0.561049858729044,-0.1826997598012294,-0.113750060399374,-0.173050483067831,-0.4721999963124599,0.1479000250498448,-0.1426254113515224,-0.1435495217641201,0.02524987856546979,0.4539999167124424,-0.1970001061757412,0.031600395838419,0.1149496237436924,-0.06732519467671771,-0.1400495370229091,0.1809496084849034,0.3124994436899815,0.1109499136606846,-0.2146755059560146,0.03345052401224713,-0.06695040067037006,0.05180017153421979,-0.1281495889027919,-0.1872754891713466,-0.3668008645375576,-0.02730043729146381,0.4750999609629307,0.2312502066294346,0.03794995943705182,0.1956991354624424,-0.3284002145131435,-0.1408506234486904,0.2360490957895909,-0.1416498025258388,-0.1556001504262294,0.8322500387827549,0.2888998190561924,-0.1408506234486904,-0.3259502251942958,-0.08264978726704975,-0.1483999093373622,-0.3214002450307216,-0.1416498025258388,-0.1945253213246669,0.1830495993296299,-0.1202998956044521,0.2520002524058018,-0.08785017331441303,-0.05200060208638568,0.02460042635599713,0.9570497671763096,0.7571996847788487,-0.06769998868306537
