,ASG002_GI1_24H:A10,ASG002_GI1_24H:A11,ASG002_GI1_24H:A12,ASG002_GI1_24H:A19,ASG002_GI1_24H:A20,ASG002_GI1_24H:A21,ASG002_GI1_24H:B10,ASG002_GI1_24H:B11,ASG002_GI1_24H:B12,ASG002_GI1_24H:B13,ASG002_GI1_24H:B15,ASG002_GI1_24H:C13,ASG002_GI1_24H:C14,ASG002_GI1_24H:C15,ASG002_GI1_24H:C16,ASG002_GI1_24H:C17,ASG002_GI1_24H:D22,ASG002_GI1_24H:D23,ASG002_GI1_24H:D24,ASG002_GI1_24H:E19,ASG002_GI1_24H:E20,ASG002_GI1_24H:E21,ASG002_GI1_24H:E22,ASG002_GI1_24H:E23,ASG002_GI1_24H:E24,ASG002_GI1_24H:F01,ASG002_GI1_24H:F02,ASG002_GI1_24H:F03,ASG002_GI1_24H:F04,ASG002_GI1_24H:F05,ASG002_GI1_24H:F06,ASG002_GI1_24H:F16,ASG002_GI1_24H:F17,ASG002_GI1_24H:G07,ASG002_GI1_24H:G09,ASG002_GI1_24H:G16,ASG002_GI1_24H:G17,ASG002_GI1_24H:G18,ASG002_GI1_24H:H16,ASG002_GI1_24H:H17,ASG002_GI1_24H:H18,ASG002_GI1_24H:I13,ASG002_GI1_24H:I14,ASG002_GI1_24H:I15,ASG002_GI1_24H:I20,ASG002_GI1_24H:I21,ASG002_GI1_24H:J04,ASG002_GI1_24H:J05,ASG002_GI1_24H:J06,ASG002_GI1_24H:J10,ASG002_GI1_24H:J11,ASG002_GI1_24H:J12,ASG002_GI1_24H:J19,ASG002_GI1_24H:J20,ASG002_GI1_24H:J21,ASG002_GI1_24H:K22,ASG002_GI1_24H:K23,ASG002_GI1_24H:K24,ASG002_GI1_24H:L01,ASG002_GI1_24H:L02,ASG002_GI1_24H:L03,ASG002_GI1_24H:L10,ASG002_GI1_24H:L11,ASG002_GI1_24H:L12,ASG002_GI1_24H:L16,ASG002_GI1_24H:L17,ASG002_GI1_24H:L18,ASG002_GI1_24H:M07,ASG002_GI1_24H:M08,ASG002_GI1_24H:M09,ASG002_GI1_24H:M22,ASG002_GI1_24H:M23,ASG002_GI1_24H:M24,ASG002_GI1_24H:N13,ASG002_GI1_24H:N14,ASG002_GI1_24H:N15,ASG002_GI1_24H:N19,ASG002_GI1_24H:N20,ASG002_GI1_24H:N21,ASG002_GI1_24H:N23,ASG002_GI1_24H:N24,ASG002_GI1_24H:O10,ASG002_GI1_24H:O11,ASG002_GI1_24H:O12,ASG002_GI1_24H:O13,ASG002_GI1_24H:O14,ASG002_GI1_24H:O15,ASG002_GI1_24H:O22,ASG002_GI1_24H:O23,ASG002_GI1_24H:O24,ASG002_GI1_24H:P16,ASG002_GI1_24H:P17,ASG002_GI1_24H:P18,MOAR008_GI1_24H:L07,MOAR008_GI1_24H:L08,MOAR008_GI1_24H:L09,MOAR008_GI1_24H:N22,MOAR008_GI1_24H:N23,MOAR008_GI1_24H:N24,MOAR009_GI1_24H:C10,MOAR009_GI1_24H:C11,MOAR009_GI1_24H:C12,MOAR010_GI1_24H:A13,MOAR010_GI1_24H:A14,MOAR010_GI1_24H:A15,MOAR010_GI1_24H:D01,MOAR010_GI1_24H:D02,MOAR010_GI1_24H:D03,MOAR010_GI1_24H:J04,MOAR010_GI1_24H:J05,MOAR010_GI1_24H:J06,MOAR010_GI1_24H:J22,MOAR010_GI1_24H:J23,MOAR010_GI1_24H:J24,MOAR010_GI1_24H:K08,MOAR010_GI1_24H:K09,MOAR011_GI1_24H:F07,MOAR011_GI1_24H:F08,MOAR011_GI1_24H:F09
NRAS,-0.6924732648409329,-0.3427236997164211,-0.05007347693810082,-0.2778728925264797,-0.2663734876192532,-0.1380728208101711,0.2517768419705906,-0.1368730985201321,0.177127031179575,0.0004264391385593314,-0.04137310614952661,0.2269269503079929,0.2160264528714695,0.1615268267118015,-0.8735731565035305,-0.392873140481802,0.09472670921912574,0.2140265978299656,-0.2418726407564602,0.01817717918982886,0.004777101370004644,0.3806268251859226,0.003727105947641363,0.1924268282376804,-0.06137356391319848,-0.6483729802645168,-0.03517326941856957,0.2582265413724461,-0.0355738126314602,0.2032767809354343,0.05192675957312964,0.1219264543973484,0.1160775698148289,0.2793265856229343,0.3377267397367039,-0.01837334266075707,-0.04917320838341332,0.005276826711801519,-0.02577290168175317,0.1131764925443211,-0.05592331519493676,-0.4582732640779934,0.5414268053494968,0.1698266542874851,0.03382697472205543,0.1941272295438328,0.3315774477445164,0.2049266375028171,0.3329268969022312,0.2737266100369968,0.2100268877469578,0.3023273027860203,-0.3644731961763821,0.07002654442420386,-0.02407345404991723,0.09042659172644996,-0.1947229825533352,-0.1979731046236477,0.4153272188626804,-0.2478731595552883,-0.1858728848970852,-0.1458729230440579,0.08972659477820777,0.1355763948880711,0.01152720818152808,0.1279269731961765,0.1131764925443211,-0.2147730313814602,0.2100268877469578,-0.01557335486778832,0.01187720665564918,0.3798266924344578,0.1806270159207859,0.2890769518338718,0.02322688469519996,-0.07967362037071801,-0.1361731015718899,0.2344266451322117,0.1860267199002781,0.05587687859168433,-0.02407345404991723,-0.2305229627169094,0.09172644981971168,0.2115270174466648,0.2823268450223484,0.05372729668250464,0.05972686180701636,-0.9148729764498196,-0.3149727307833157,0.2718268907987156,-0.163073393014761,-0.05652317633995629,-0.132372709421011,0.1748752593994141,0.183375358581543,0.2214250564575195,0.2715253829956055,0.4409751892089844,0.5434255599975586,-0.05677413940429688,0.02342510223388672,-0.1443252563476562,0.00346081597464476,-0.2729397501264295,-0.2462397302900037,-0.9103890146527966,-0.8171392168317517,-0.541939326695033,0.1565608297075549,0.2909611974443713,0.07426064355032835,-0.02623946326119508,0.06316082818167601,-0.03803927557808962,-0.1528397287641248,-0.1741896356855115,-0.4638500213623047,-0.281550407409668,-0.07060050964355469
NRIP1,-1.008411370790922,0.09458783956674388,-0.2390617957481975,-0.1279120078453655,-0.2009119620689983,-0.3733114829430217,-0.06781145242544362,-0.3296618094811077,-0.1133112540611858,-1.164711438692533,0.0853886971106892,0.088839090787447,0.1266885170569783,-0.1967119803795452,-1.014261685884916,-0.03341146615835378,-0.07271143106313893,0.06208852621225169,0.01688817831186107,-0.2087111106285686,-0.2180609336266155,-0.2754110923180217,0.1744380364051228,-0.08111139444204518,-0.3967117896446819,-0.3156113257774944,-0.06431146768423268,-0.1016115775475139,-1.339160882509672,0.1002393135657673,-0.1150622001061077,-1.798310720003569,-0.05576177743765065,-0.5988115897545452,-0.3868116965660686,0.145388163053072,-0.3021111121544475,-0.06171175149770924,-0.5862116446861858,-0.1769117942223186,0.02248815389779857,-0.2012114158043499,0.199038065396822,0.2106881508460408,-0.8534111609825725,-0.125211202181303,-0.404111348665678,-0.1842112174400921,-0.1070608725914592,-0.6215118995079632,-0.305661641634428,-0.06141134408804128,-0.7878117194542522,-0.6115107169518108,-0.4542116752037639,-0.2937111487755413,-0.38971182016226,0.2560391792884236,-1.126811467684233,0.3383880028357868,0.1840882668128376,-0.5321116080650921,-0.09261079934927174,-0.02911134866567799,-0.02236124185415456,0.1649880776038533,-0.07271143106313893,-0.5461115470299358,0.2029881844153767,0.222388781034029,0.05698827596811107,0.1073880562415486,0.2838883766761189,-1.395911656893217,0.1219888100257283,-0.01181169656606862,-0.3392119040855999,-0.08971162942739674,-0.2327112784752483,0.3983884224524861,0.1277881035437947,0.02423814626840404,-0.1236118903526897,0.2545886406531697,-0.490511380709135,-0.6666111579308147,0.06058839651254466,-0.5485119452843303,-0.298311673677885,0.1740880379310017,-0.2682613959679241,0.01958803030160716,0.04138807150033763,0.2902998924255371,0.2084002494812012,-0.08989953994750977,0.1620001792907715,0.1554999351501465,0.3133502006530762,0.2239999771118164,-0.03380012512207031,0.2385492324829102,-0.6074283804212293,-0.4074285711560925,-0.2037780966077527,-0.1366289343152722,0.1452714715685168,0.03137128693716917,0.1578218255724231,0.09832113129752074,0.269471338817052,0.2539712701525012,0.3460218225206653,0.2739211831774035,0.3961717401232043,0.09347169739859496,-0.5140500068664551,-0.07275056838989258,0.1061501502990723
NSDHL,0.3333457800058213,0.1309961172250595,-0.2319046167226944,-0.0425039438100967,0.4838956686166611,0.05279577695406346,0.1391958089975205,0.0665963979867783,0.1224960180429306,0.3463958593515244,-0.01200353182279201,-0.1465040353628311,0.1198963018564072,-0.3632036355825576,0.03229559384859471,-0.4962040094228897,1.349396118750938,0.178395638099083,0.4515956731942978,1.236795792212853,0.1738962026742783,0.04359568082369236,0.2135957571176377,-0.08510362184964748,0.1974967809823838,-0.8580037263723526,0.1872962804941025,0.1558460088876572,0.6504958959726181,0.5347961279062119,-0.04550420320951076,1.20429647885836,1.706396469703087,0.8627961965707627,-0.2831035760732803,1.734795937171349,0.08634603940523533,-0.2144037393423233,-0.9731041101308975,1.473796257605919,0.4606956335214463,0.9315961691049424,0.05899561368502049,-1.20390378511869,1.091995606055626,-0.04000436342679592,-1.070503821739784,-0.09960423983060451,0.03239572965181736,1.460195908179649,0.314895996680626,0.15279615842379,-0.4450031427236709,1.237595924964317,-0.1552034524770889,-0.123453727135292,-0.3485036996694717,0.1202958913949814,0.03349626981295017,0.8459962698129502,0.4625963064340439,0.3984960409311142,0.1469959112314072,0.1220458837655869,0.5945962759164658,0.1513961645273056,0.04059637509859471,-0.6866041330190811,0.2354959341195908,0.1670965047983017,0.08169592343843846,0.1019462438730088,0.1696962209848252,-0.2601038125845108,0.1523956152108994,0.372696289649376,2.369296440711388,0.08324659787691502,0.141046890845665,-0.1237035898061905,0.1799959036020127,2.300996193519005,0.3359960409311142,0.3107961507943955,0.839096436133751,0.2545961233285752,0.02029646359957127,-0.02540360964261623,0.1326965185312119,0.05459631406343846,0.993895897498497,0.231195816626915,0.3508962484506455,0.1871247291564941,-0.5689253807067871,-0.5022749900817871,-1.011775493621826,-1.032575130462646,-1.171874523162842,0.4524002075195312,0.8699512481689453,0.8670501708984375,0.3750106266566693,0.8848105839320599,0.7795106342860638,0.02201093946184507,0.1568108967372357,-0.04898915972028384,-0.2625893184116901,0.3062106541224896,0.3202105930873334,0.7974111012050091,0.7663108280726849,0.6852103642054974,0.07091059003557554,0.2142106464930951,1.153775215148926,0.5921745300292969,0.373774528503418
NT5DC2,0.5497731428879966,0.3764733534592857,0.368372843815731,0.2859734755295982,0.09507267291729349,0.03247349078838724,-0.2816267747145424,-0.1141272324782143,-0.1435271043043862,-0.2461272019606362,0.09507267291729349,-0.5403271455031167,-0.2372265595656167,-0.1034270066481362,-0.6596270341139565,-0.4215269822340737,-0.07572658245380026,-0.2135267991286049,0.02597324664776224,-0.08712680523212057,-0.06472690288837057,-0.2113266724806557,-0.2816267747145424,-0.07572658245380026,0.1000727873582115,0.1715726118821372,0.09387295062725443,0.0773734312791099,0.9231728773850669,-0.335026814387394,0.1302727919358482,-0.6523266572218667,-0.2329273957472573,-0.05802734081561667,-0.3931265610914956,-0.5039273041945229,-0.3713265198927651,-0.2475271958571206,-0.5636273164015542,-0.2405272263746987,-0.2075272340040932,-0.05802734081561667,-0.4355269211989174,-0.432626797602726,-0.4532271165114174,-0.323826863215519,0.01437275226299661,-0.2372265595656167,-0.2062273759108315,-0.1034270066481362,-0.2405272263746987,-0.4100266236525307,-0.4458266038161049,-0.1398268479567299,-0.1130266923170815,-0.08312709514911276,-0.3743267792921792,-0.1034270066481362,0.2287730437058677,0.3562726240891685,0.1715726118821372,0.06067268665020364,0.03897278125469583,-0.1550265092116128,-0.3587265748244057,-0.3890267152052651,-0.3713265198927651,0.02907268817608255,-0.1277266282301674,-0.1776266831618081,-0.2794266480665932,-0.493626667903019,-0.3083267945509682,0.2249726515549888,0.06067268665020364,-0.3156271714430581,-0.3156271714430581,-0.4019270676832924,-0.5613270539503823,-0.4383269089918862,-0.2816267747145424,0.01437275226299661,0.01077263171856302,-0.2794266480665932,0.09737293536846536,0.118673251225399,-0.04942710583026511,-0.705026699946476,-0.1871271867018471,-0.3563271302443276,0.02907268817608255,0.01077263171856302,-0.227426602290226,-0.3640494346618652,-0.1676497459411621,-0.3183503150939941,-0.5799498558044434,-0.8799500465393066,-0.3326497077941895,-0.3404502868652344,-0.09344959259033203,-0.02785015106201172,0.3665997641427179,0.1892001288277765,0.1739499228341241,0.1372000830514093,0.0365998404366632,0.1969000952584405,0.004199709211077263,0.05269977024623351,0.4054000037057062,-0.006799970354352425,-0.2756998879568915,-0.4188998086111884,0.135499681745257,0.2960002081734796,-0.1505498886108398,0.2346506118774414,0.3581504821777344
NUCB2,0.09594242389385599,0.1930426817673911,0.05584232623760599,-0.02655799572284323,-0.02515800182635886,-0.1605082291823159,0.1404427748460044,-0.2813077706557046,0.02764217670147318,0.3622426253098716,0.01534168536846536,0.0878419142503013,-0.008457257197452606,0.08724205310528177,-0.5370569962721596,-0.04815776531512839,0.1964425307053794,0.4516925078171958,-0.002457692072940887,0.1219424467820396,0.05994217212383646,0.02034275348369974,0.5010928374070396,0.2427424650925865,0.01664249713604349,0.2522420149583091,-0.02520759289081198,-0.03665836040790182,1.577341960026668,-0.114257885859562,-0.02965743725116354,-0.2122574586134682,0.1504430037278404,0.8411425810593833,0.158142016484188,0.0341920119065513,0.05004207904522318,0.1674422484177818,-0.1409073609572182,0.005741999699520051,-0.002457692072940887,0.7887419920701255,-0.08245761577899557,0.1405915480393638,0.1719426375169029,0.1276425581711997,0.3022422056931724,0.05004207904522318,-0.03195769970233542,0.1992425184983482,-0.04705722515399557,-0.02095802013690573,0.8920420866746177,0.272242472721981,0.1929425459641685,1.492442057682918,1.795542643620418,0.2443417769211997,1.571542666508602,0.8106421690720786,0.2741421919602622,-0.09955794994647604,-0.01315791790301901,0.1128424864548911,0.2404422026414146,0.06244270618145364,0.0663422804612388,0.1890420180100669,0.002142832829402863,-0.1218577164870034,-0.03395755474383932,0.1455420714158286,0.03499309833233255,0.4441422682542076,0.5663422804612388,0.1025418501633872,-0.03800780956561667,0.02204220111553568,0.2475918989915122,0.1128424864548911,-0.01375777904803854,0.1890420180100669,-0.1799574631911049,-0.1304579514723549,1.390541956974911,0.3943423491257896,0.1702422362107505,0.6374425154465904,0.04984276111309427,-0.02565772716815573,0.3746422987717857,-0.1277580994826089,0.03314201648418802,-0.6317996978759766,-0.3899002075195312,0.00370025634765625,0.4464502334594727,-0.1751995086669922,0.2985000610351562,0.1551494598388672,-0.0677499771118164,0.009699821472167969,0.06300350597926574,2.058004345212664,-0.03539660998753114,1.099453892026629,0.289303745542254,0.1558532374245782,0.3432035105569025,0.04460331371852355,0.1480035441262384,-0.03219655581882996,0.260403599057879,0.09885403088160949,-0.1090965611594061,0.06100365093776183,0.0492253303527832,-0.03107500076293945,0.1780247688293457
NUDCD3,0.09653839698204614,0.006538244394155512,0.2482384168184719,-0.09256186852088355,-0.08456149468055152,-0.1987611330472507,-0.02586188683143043,0.006538244394155512,-0.03366103539100074,-0.1627618349515476,-0.07866111168494605,0.1482380353487454,0.0464380704439602,0.05973801246056176,0.263938757089468,-0.1578618563138523,0.0002878629244289499,0.01033863654503442,-0.2811614550077,-0.007561830373910894,-0.0809117830716648,0.008238645700307856,0.2210386716402493,0.1455381833589993,-0.1519614733182468,0.2129877530611477,-0.07656112084021949,0.2097385846651516,-1.446761278005747,0.2540386640108547,-0.03446116814246558,0.289237829355093,-0.07456126579871558,0.1844385587252102,0.2326382123506985,0.2326382123506985,-0.05546107658973121,0.1522386991060696,0.06663879981407739,0.05813870063194848,-0.08536162743201636,-0.08016124138465308,-0.2627612627469578,0.07423767676720239,0.1302383863008938,-0.0213109529935398,-0.03616156944861793,0.1788385831392727,0.1195381604708157,-0.05126109490027808,0.1646383725679836,-0.2200614489041843,0.688738676217886,0.2434385739839993,0.02193817725548364,-0.3696614778958836,-0.191261438223032,-0.08666148552527808,-1.592861322256235,-0.02966132530799293,-0.03486171135535621,0.2326382123506985,-0.1885615862332859,-0.1404611147367039,0.04473862281212426,0.1573885404146633,-0.1669618166410007,0.3599384748018704,-0.1385613954984226,-0.02666106590857886,-0.1632615602933445,-0.01576152214637183,-0.2557612932645359,-1.181761888357309,0.1519382916964016,-0.2557612932645359,-0.2398616350614109,-0.1725112474881687,-0.3994618929349461,-1.501561311575083,0.01263889899620629,0.1145380460298977,-0.08216109642615699,0.04293808570274926,0.2094381772554836,0.09023842444786645,-0.204261926504282,-0.2699109590970554,-0.002361444326547613,0.0379389249361477,-0.1049119509183445,-0.2449618853055515,-0.2630616701566257,-0.06255054473876953,-0.2379999160766602,-0.2335996627807617,-1.236800193786621,-0.5559005737304688,-0.1918001174926758,0.1382007598876953,-0.0995492935180664,-0.1785001754760742,-0.4421464375087201,-0.1644460133143841,-0.03844656263079038,0.4217537471226276,-0.1322461536952435,0.1096533366612018,0.06985364641461977,0.04465375627790102,0.06205354418073306,-0.1713468006678998,-0.004946844918388038,0.06005368913922915,0.08125386919294009,-0.006596701485770851,0.253075122833252,-0.1217255592346191,0.03447484970092773
NUDT9,-0.1410272671626167,0.1616231844975395,-0.1751773907588081,0.09717244368333056,0.01192397337693407,0.1638228343083306,-0.2456777645991401,-0.1391771389887886,0.02087277632493212,0.300422851855938,-0.04107647675734327,0.2053729937626763,-0.3347771717951851,-0.07317715424757765,-0.3573272778437691,-0.01147728699904249,0.03612298231858446,-0.0689275814936714,0.4581224368168755,0.1115228579594536,0.04767245512742235,-0.1129763676570015,-0.1087773396418648,0.09547251921433642,-0.1447771145747261,-0.08567696351271437,-0.008376891796405772,-0.1423771931574898,-0.8729770733759956,0.01367301207322313,-0.1847765995905952,-0.03827648896437452,0.1546227381779595,0.3448230670048638,0.1879226611210747,0.05152291517991259,0.1557232783390923,-0.0662272526667671,0.177922909076397,0.002922718341533681,0.3035227702214165,0.3981229708744927,0.3213226244999809,0.3124725268437309,-0.04267769593458937,0.03632325392502977,0.02717322569627001,-0.4462769581721382,-0.1267769886897163,-0.0003779484675483502,0.1050230906559868,0.279523079211895,0.1859228060795708,0.1272227213932915,0.03227299910325243,-0.07807713288527296,-0.1545270039485054,0.01462287169236376,-1.230377013866718,0.3856226847721977,0.07442254286545946,0.07442254286545946,0.1803228304936333,0.2247726367070122,-0.2513769223139839,0.1733233378483696,0.05952281218308642,-0.1448772503779487,0.06262273054856493,0.2106229708744927,-0.331626708690937,0.1053230212284966,0.04412287932175829,-1.256377036754902,0.4197227404667778,-0.006777103130634288,0.1604730532719536,0.05622262221116259,0.2903730319096489,0.01462287169236376,-0.2187769963191109,3.117722694690411,0.3489229128910942,0.002922718341533681,-0.1447771145747261,-0.145927245800312,0.06157321196335985,-0.6013777806208687,-0.1392772747920112,-0.04662686127882765,0.5304223940922661,0.01032275419968798,-0.01227694291334913,0.05334973335266113,0.2181990146636963,0.1837494373321533,-0.1736505031585693,0.1817495822906494,0.04264998435974121,-0.1315994262695312,-0.106999397277832,-0.0686497688293457,0.05614301136561828,0.05994244984218078,0.03134271076747375,-0.1913569314139227,-0.05405691691807313,-0.220457349504743,-0.3469570023672919,-0.3710577828543524,-0.2469575745718817,0.03099271229335265,0.1621429579598566,-0.001457009996686409,0.1127426283700128,-0.1062572343008856,0.1763749122619629,-0.1514253616333008,0.3258743286132812
NUP133,0.3399691948523884,-0.3156303992638225,-0.2522806754479046,-0.1031307807335491,-0.469231092012846,0.01356939169076732,-0.1113810172447796,0.4128690132727986,0.2343697914710408,0.2540688881507283,-0.35193105844351,-0.2558302512535686,-0.3739304175743694,0.2310195335975056,0.372169054471529,0.2973695168128376,-0.4310307135948772,0.3091693291297322,0.2809195885291462,0.2413697609534626,-0.03543039468618581,-0.09533067849966237,-0.2191309562096233,0.2397694954505329,0.03656915517953685,-0.1643805137047405,-0.2285303702721233,0.3554692635169392,-0.001880132235013932,0.3522696861853962,0.5813689598670368,-0.3754305472740764,0.3632693657508259,0.1952691444983845,-0.1122307410606975,-0.2243303885826702,-0.0755304923424358,-0.005330525911771744,0.0653691658606892,-0.1061310401329632,0.1638694176307087,-0.4029306998619671,-0.1735310187706585,0.2720694908728962,0.1571698555579548,-0.1183809867272014,-0.4583305945763225,0.3987689385047322,-0.07073064950796315,-0.7374310126671428,0.5260196098914509,0.10326913686899,0.6129689583411579,0.3822694191565876,0.3403191933265095,-0.4301809897789592,0.1264691719642048,0.4556689629187947,-0.5943808188805217,0.5828690895667439,0.3632693657508259,-0.4954304328331585,-0.6285309424767132,0.1884694466224079,-0.2299809089073772,0.2305693993201618,-0.1618809333214397,0.189669168912447,0.5319695839515095,0.2711692223182087,-0.4443306556114788,0.6009688744178181,-0.05813070443960378,-1.940330945528471,0.50066903921274,0.2076688179602986,0.1559691795935993,0.2031693825354939,0.3452697167029743,0.4004693398108845,0.1160693535437947,0.3541694054236775,-0.440030538118803,0.274569071256197,-0.6597303977379436,-0.1905302634605999,0.1299691567054158,0.588569200955904,-0.3332304587730999,0.0178695091834431,-0.346580945528471,-0.1378302207359905,0.4309697517981892,0.5135493278503418,-0.06139993667602539,0.02765035629272461,-0.2721505165100098,0.2028498649597168,0.118349552154541,1.20514965057373,-0.05204963684082031,0.3499994277954102,-0.01464966365269227,0.1278502600533624,-0.01764992305210633,-0.09875038691929383,-0.1835501534598212,-0.1173498971121649,-0.0654499871390204,0.04975005558558898,0.06685038975306945,-0.009049688066754769,0.3736502783639093,-0.03745010920933289,0.04524966648646789,0.01465007237025695,-0.1601748466491699,0.140174388885498,0.7454743385314941
NUP62,-0.8995695114135742,0.2638311386108398,-1.217769622802734,-0.1665687561035156,0.01693058013916016,0.02073097229003906,0.1284303665161133,0.1017313003540039,0.1404314041137695,0.329380989074707,0.1725807189941406,0.1102304458618164,0.3819303512573242,0.1835308074951172,-1.072718620300293,0.02973079681396484,0.2198305130004883,-0.01116943359375,-0.08226966857910156,0.1204309463500977,-0.07416915893554688,0.1057310104370117,0.03533077239990234,0.2221307754516602,0.1078310012817383,-0.4932689666748047,-0.09886932373046875,0.2047815322875977,-3.400969505310059,0.1641311645507812,-0.1000690460205078,0.3329305648803711,0.1031303405761719,0.2563810348510742,0.1773309707641602,0.1407308578491211,0.07963085174560547,0.2275304794311523,-0.1289691925048828,0.2370805740356445,0.1064310073852539,-0.4037694931030273,0.1896305084228516,0.2459306716918945,-0.5341691970825195,0.3518304824829102,-0.1622686386108398,-0.05276966094970703,0.1680307388305664,0.2396306991577148,0.1870307922363281,0.1620807647705078,-0.1015691757202148,-0.03996944427490234,0.08843040466308594,0.184330940246582,-0.5672693252563477,-0.1361188888549805,-4.381369113922119,-0.1963691711425781,-0.05556964874267578,-0.02211952209472656,0.05373096466064453,0.1223306655883789,0.1207304000854492,0.07363033294677734,0.1673307418823242,-0.2257699966430664,-0.07896900177001953,0.02233123779296875,0.184330940246582,-0.1900186538696289,-0.6129693984985352,-0.8869695663452148,0.1947307586669922,-0.4083690643310547,-0.2873687744140625,0.01453113555908203,-0.3289690017700195,-0.03206920623779297,0.1581306457519531,0.3206300735473633,0.1725807189941406,-0.01126956939697266,-0.01076984405517578,0.1136312484741211,-0.07796955108642578,-0.2547693252563477,-0.01606941223144531,-0.0870199203491211,-0.5157690048217773,-0.1701688766479492,-0.2887687683105469,-0.1582002639770508,-0.1739997863769531,-0.001800537109375,-0.3987998962402344,-0.4052000045776367,-0.319000244140625,0.1741256713867188,-0.00479888916015625,0.2041511535644531,0.07701751164027648,-0.3100817544119696,-0.1123822075980048,-0.5908320290701727,0.06436797550746398,-0.05738190242222352,0.1838175909859796,-0.01718166896275086,0.1502177374703546,-0.3269312722342352,-0.3413822991507391,0.03901835850306945,-0.1313822610037665,-0.08478191920689149,-0.2542500495910645,0.2033505439758301,-0.1104493141174316
NUP85,-0.06244630080002977,-0.2189461634709282,-0.1082465098454399,-0.2419459269596977,0.1316540791438179,0.2894032551692085,-0.08794564467210009,-0.1018464015080376,-0.159246151263897,0.2354043080256538,-0.01504582625168993,-0.02134579878586962,-0.07614583235520556,-0.226445858295147,-0.4974457667424126,-0.4453465388371391,0.05625372666579054,-0.04264611464280321,0.01305418748122023,0.009554202740009288,0.06185370225172804,-0.1493460581852837,0.0462534977839546,-0.03604573469895556,-0.1252457545353813,0.1074536396906929,-0.07854623060960009,-0.01184624892014696,-1.07444638472337,-0.0247456477238579,0.0303538395808296,-0.07144612532395556,0.0004542424128608502,-0.0247456477238579,0.008254344646747569,-0.1285960124089165,0.09335451859694288,-0.01184624892014696,-0.2501456187321587,0.06735354203444288,-0.01814622145432665,0.0769541813777046,0.02635412949782179,-0.05834645491379931,-0.1791464732243462,0.06895380753737257,0.0004542424128608502,0.0518534733698921,0.006754214947040538,0.05435400742750929,-0.01504582625168993,0.03515368241530226,-0.3819462702824516,0.09220438737135694,0.07800417680006788,0.1068537785456734,-0.188146297748272,0.0518534733698921,-0.4974457667424126,0.5467541768000679,0.3661540104792671,0.1447537495539741,0.01765375870924757,0.1615536763117866,-0.003346149738018056,0.01880388993483351,0.1127541615412788,-0.2722460673405571,0.02400332230788038,0.09725409287672804,-0.2938458369328423,0.08785372513991163,-0.07614583235520556,-1.581596081073467,0.8268540455744819,0.09725409287672804,-0.2608458445622368,0.2699540211604194,-0.1355959818913384,0.05945425767164991,-0.05834645491379931,0.06925421494704054,-0.04514569502610399,0.04385405320387648,-0.2233464167668266,0.3182538105891304,0.008254344646747569,-0.3735463069035454,-0.1386458323552056,-0.03109616499680712,0.2385542942927437,0.0303538395808296,-0.1278464243962212,-0.03794956207275391,-0.03794956207275391,0.08304977416992188,-0.1925497055053711,0.08395004272460938,-0.01784992218017578,0.01479911804199219,0.02717399597167969,0.2094993591308594,-0.0186037336077014,-0.02740328652518187,-0.08135359627859984,-0.5416540418352405,-0.4765037809099475,-0.2311033521379748,-0.2004036222185412,-0.07520335061209593,0.03264672415597047,0.2208963121686658,-0.02900355202811156,-0.03860323769705687,0.1902967180524548,0.008496829441615006,-0.02219963073730469,0.009000778198242188,0.2284002304077148
